Id,AccountId,WhatId,ActivityDate,CreatedDate,Type,Subject,Status,Owner_Role__c,Is_Executive_Touch__c,Is_CSM_Touch__c,Days_Before_Renewal__c
00T000000042453,001000000003001,,2024-05-17,2024-05-17,Call,Renewal planning,Completed,AE,true,false,335
00T000000042454,001000000002297,,2024-07-11,2024-07-10,Email,Renewal planning,Completed,SDR,false,false,559
00T000000042455,001000000000999,,2025-05-30,2025-05-27,Email,Renewal planning,Completed,CSM,false,false,236
00T000000042456,001000000003626,,2024-05-20,2024-05-16,Meeting,Support check-in,Completed,Support,false,false,379
00T000000042457,001000000001666,,2025-09-28,2025-09-27,QBR,Support check-in,Completed,AE,false,false,-29
00T000000042458,001000000002441,,2024-07-08,2024-07-08,Email,Customer follow-up,Completed,SDR,false,false,522
00T000000042459,001000000003003,,2024-07-27,2024-07-26,QBR,Product adoption review,Completed,CSM,false,false,610
00T000000042460,001000000002856,,2024-03-08,2024-03-06,QBR,Renewal planning,Open,CSM,false,true,576
00T000000042461,001000000000260,,2025-06-09,2025-06-08,Call,Support check-in,Completed,AE,false,false,119
00T000000042462,001000000000702,,2024-11-10,2024-11-06,Meeting,Support check-in,Completed,AE,true,false,496
00T000000042463,001000000002380,,2024-12-29,2024-12-25,Email,Renewal planning,Completed,CSM,false,true,380
00T000000042464,001000000000842,,2024-07-13,2024-07-13,Renewal Review,Support check-in,Completed,CSM,false,true,460
00T000000042465,001000000000845,,2025-02-23,2025-02-20,Call,Support check-in,Completed,SDR,false,false,197
00T000000042466,001000000001903,,2024-12-05,2024-12-05,Renewal Review,Customer follow-up,Open,Support,false,false,268
00T000000042467,001000000003251,,2024-10-19,2024-10-17,Renewal Review,Support check-in,Completed,CSM,false,true,187
00T000000042468,001000000001674,,2025-06-02,2025-05-28,Email,Renewal planning,Completed,CSM,true,false,20
00T000000042469,001000000004635,,2025-07-30,2025-07-26,Meeting,Product adoption review,Completed,CSM,false,true,227
00T000000042470,001000000000561,,2025-07-26,2025-07-25,Email,Product adoption review,Completed,AE,false,false,-22
00T000000042471,001000000003599,,2024-01-31,2024-01-26,QBR,Renewal planning,Completed,CSM,false,true,590
00T000000042472,001000000003156,,2024-06-06,2024-06-02,Call,Renewal planning,Completed,CSM,true,true,601
00T000000042473,001000000003661,,2025-06-05,2025-06-01,Call,Customer follow-up,Open,AE,false,false,44
00T000000042474,001000000000814,,2025-04-20,2025-04-16,Meeting,Renewal planning,Completed,Support,false,false,9
00T000000042475,001000000002948,,2025-08-17,2025-08-17,Call,Renewal planning,Completed,Support,false,false,101
00T000000042476,001000000004924,,2024-07-21,2024-07-20,Meeting,Support check-in,Completed,CSM,false,true,524
00T000000042477,001000000002208,,2025-02-17,2025-02-12,QBR,Support check-in,Completed,CSM,false,true,263
00T000000042478,001000000001638,,2024-05-19,2024-05-15,Renewal Review,Product adoption review,Open,Support,false,false,654
00T000000042479,001000000003905,,2024-01-09,2024-01-05,Email,Customer follow-up,Completed,AE,false,false,520
00T000000042480,001000000002187,,2025-06-03,2025-05-30,Renewal Review,Customer follow-up,Completed,Support,false,false,159
00T000000042481,001000000001091,,2024-06-11,2024-06-09,QBR,Product adoption review,Completed,AE,false,false,415
00T000000042482,001000000000412,,2025-02-07,2025-02-04,Meeting,Customer follow-up,Completed,SDR,false,false,383
00T000000042483,001000000004470,,2024-07-19,2024-07-17,Email,Customer follow-up,Completed,Support,false,false,555
00T000000042484,001000000000137,,2025-08-02,2025-07-31,QBR,Renewal planning,Completed,AE,false,false,-59
00T000000042485,001000000004811,,2024-07-17,2024-07-16,Renewal Review,Renewal planning,Completed,AE,false,false,275
00T000000042486,001000000002683,,2025-03-31,2025-03-31,QBR,Product adoption review,Completed,SDR,false,false,236
00T000000042487,001000000000853,,2024-10-16,2024-10-15,QBR,Product adoption review,Completed,SDR,false,false,358
00T000000042488,001000000002549,,2024-05-19,2024-05-18,Email,Customer follow-up,Completed,AE,false,false,444
00T000000042489,001000000004517,,2024-02-15,2024-02-11,Call,Product adoption review,Completed,AE,false,false,557
00T000000042490,001000000003792,,2024-10-10,2024-10-10,QBR,Renewal planning,Completed,SDR,false,false,433
00T000000042491,001000000000880,,2024-02-04,2024-02-04,Call,Product adoption review,Completed,Support,false,false,538
00T000000042492,001000000004492,,2024-02-29,2024-02-28,Email,Customer follow-up,Completed,CSM,false,true,573
00T000000042493,001000000002371,,2025-05-30,2025-05-29,Email,Product adoption review,Completed,CSM,false,true,153
00T000000042494,001000000001094,,2025-04-30,2025-04-30,QBR,Customer follow-up,Completed,CSM,false,true,95
00T000000042495,001000000004488,,2024-01-16,2024-01-14,QBR,Customer follow-up,Completed,CSM,false,true,576
00T000000042496,001000000001287,,2025-05-13,2025-05-12,Email,Customer follow-up,Completed,Support,false,false,97
00T000000042497,001000000004849,,2025-03-22,2025-03-21,Call,Renewal planning,Completed,CSM,false,true,187
00T000000042498,001000000000097,,2024-11-14,2024-11-13,QBR,Renewal planning,Completed,AE,false,false,292
00T000000042499,001000000004691,,2025-06-13,2025-06-13,Email,Support check-in,Completed,AE,false,false,71
00T000000042500,001000000000014,,2024-05-23,2024-05-22,Email,Customer follow-up,Completed,Support,false,false,510
00T000000042501,001000000004327,,2024-11-30,2024-11-26,Email,Support check-in,Completed,Support,false,false,302
00T000000042502,001000000000236,,2024-08-19,2024-08-17,QBR,Product adoption review,Open,AE,false,false,507
00T000000042503,001000000004191,,2025-05-17,2025-05-15,Email,Customer follow-up,Completed,SDR,false,false,178
00T000000042504,001000000002707,,2025-03-19,2025-03-19,Call,Renewal planning,Completed,Support,false,false,20
00T000000042505,001000000002866,,2024-04-21,2024-04-20,Meeting,Product adoption review,Completed,SDR,false,false,550
00T000000042506,001000000003828,,2025-06-16,2025-06-11,Renewal Review,Product adoption review,Completed,AE,false,false,10
00T000000042507,001000000001788,,2025-06-03,2025-06-03,Renewal Review,Customer follow-up,Completed,Support,false,false,164
00T000000042508,001000000000126,,2025-08-21,2025-08-18,Email,Customer follow-up,Completed,AE,false,false,149
00T000000042509,001000000004853,,2025-05-15,2025-05-14,Call,Product adoption review,Completed,AE,false,false,110
00T000000042510,001000000002930,,2025-05-16,2025-05-13,Meeting,Customer follow-up,Completed,SDR,false,false,231
00T000000042511,001000000000735,,2025-02-24,2025-02-23,Meeting,Renewal planning,Completed,AE,true,false,125
00T000000042512,001000000000381,,2025-06-11,2025-06-07,Renewal Review,Product adoption review,Open,SDR,false,false,18
00T000000042513,001000000004786,,2024-07-24,2024-07-22,Call,Customer follow-up,Completed,CSM,false,true,484
00T000000042514,001000000001851,,2025-07-16,2025-07-16,Call,Renewal planning,Completed,AE,false,false,72
00T000000042515,001000000000286,,2024-07-17,2024-07-16,QBR,Product adoption review,Completed,Support,false,false,404
00T000000042516,001000000003179,,2024-04-20,2024-04-18,QBR,Product adoption review,Completed,CSM,false,true,682
00T000000042517,001000000003581,,2025-09-29,2025-09-26,QBR,Product adoption review,Completed,CSM,false,true,-4
00T000000042518,001000000002523,,2024-09-15,2024-09-15,Email,Customer follow-up,Completed,Support,false,false,424
00T000000042519,001000000002834,,2024-04-14,2024-04-14,Renewal Review,Support check-in,Completed,Support,false,false,525
00T000000042520,001000000002388,,2025-03-13,2025-03-09,QBR,Product adoption review,Completed,SDR,false,false,223
00T000000042521,001000000004672,,2025-04-27,2025-04-23,Email,Support check-in,Completed,Support,false,false,163
00T000000042522,001000000000827,,2025-06-22,2025-06-17,Renewal Review,Customer follow-up,Completed,Support,false,false,108
00T000000042523,001000000000827,,2024-09-19,2024-09-18,QBR,Support check-in,Completed,SDR,false,false,384
00T000000042524,001000000002063,,2024-04-15,2024-04-13,Renewal Review,Customer follow-up,Completed,SDR,false,false,713
00T000000042525,001000000000328,,2025-04-20,2025-04-15,Renewal Review,Product adoption review,Completed,Support,false,false,49
00T000000042526,001000000000123,,2025-06-07,2025-06-04,Renewal Review,Support check-in,Completed,AE,false,false,113
00T000000042527,001000000002370,,2024-07-23,2024-07-20,Renewal Review,Customer follow-up,Completed,AE,false,false,366
00T000000042528,001000000002360,,2024-08-22,2024-08-22,Meeting,Customer follow-up,Completed,CSM,false,true,491
00T000000042529,001000000003137,,2024-10-02,2024-09-30,Email,Renewal planning,Completed,Support,false,false,507
00T000000042530,001000000004506,,2024-06-21,2024-06-20,Call,Customer follow-up,Completed,CSM,false,true,509
00T000000042531,001000000002419,,2024-03-07,2024-03-06,QBR,Renewal planning,Completed,AE,false,false,752
00T000000042532,001000000004335,,2024-09-27,2024-09-26,Meeting,Product adoption review,Completed,CSM,true,true,350
00T000000042533,001000000001379,,2024-02-18,2024-02-14,Renewal Review,Customer follow-up,Completed,SDR,false,false,444
00T000000042534,001000000003142,,2024-02-18,2024-02-17,Renewal Review,Customer follow-up,Completed,AE,false,false,437
00T000000042535,001000000002202,,2024-06-02,2024-05-29,Email,Customer follow-up,Completed,AE,false,false,606
00T000000042536,001000000001836,,2025-09-12,2025-09-10,Call,Renewal planning,Completed,CSM,false,true,-111
00T000000042537,001000000002803,,2024-10-22,2024-10-19,QBR,Renewal planning,Completed,Support,false,false,190
00T000000042538,001000000003809,,2024-09-12,2024-09-12,Meeting,Product adoption review,Completed,AE,false,false,554
00T000000042539,001000000003493,,2025-06-24,2025-06-20,QBR,Support check-in,Completed,Support,false,false,107
00T000000042540,001000000002236,,2025-09-04,2025-08-31,QBR,Customer follow-up,Completed,AE,false,false,14
00T000000042541,001000000004861,,2024-08-15,2024-08-15,QBR,Product adoption review,Completed,AE,false,false,377
00T000000042542,001000000003256,,2024-12-19,2024-12-16,Renewal Review,Product adoption review,Completed,CSM,false,true,112
00T000000042543,001000000004778,,2024-12-12,2024-12-12,Email,Customer follow-up,Completed,SDR,false,false,255
00T000000042544,001000000003618,,2025-02-18,2025-02-16,QBR,Renewal planning,Completed,Support,false,false,308
00T000000042545,001000000000866,,2024-11-20,2024-11-18,Meeting,Product adoption review,Completed,SDR,false,false,187
00T000000042546,001000000002014,,2024-04-08,2024-04-08,Email,Customer follow-up,Completed,AE,true,false,451
00T000000042547,001000000001631,,2024-03-19,2024-03-18,Renewal Review,Product adoption review,Completed,CSM,false,true,526
00T000000042548,001000000001849,,2024-10-02,2024-09-29,Meeting,Support check-in,Completed,AE,false,false,221
00T000000042549,001000000000601,,2024-09-21,2024-09-18,QBR,Renewal planning,Completed,SDR,true,false,321
00T000000042550,001000000000262,,2025-01-18,2025-01-17,Renewal Review,Renewal planning,Completed,CSM,false,true,211
00T000000042551,001000000000700,,2025-07-28,2025-07-25,Renewal Review,Product adoption review,Completed,AE,false,false,-67
00T000000042552,001000000003295,,2025-07-29,2025-07-25,QBR,Customer follow-up,Completed,CSM,true,true,118
00T000000042553,001000000004955,,2024-01-31,2024-01-27,Call,Product adoption review,Completed,CSM,false,true,508
00T000000042554,001000000000313,,2025-05-25,2025-05-23,Meeting,Renewal planning,Completed,AE,false,false,73
00T000000042555,001000000001482,,2024-08-23,2024-08-19,Call,Support check-in,Completed,SDR,false,false,346
00T000000042556,001000000002834,,2025-08-15,2025-08-15,QBR,Customer follow-up,Completed,SDR,true,false,37
00T000000042557,001000000002748,,2024-11-11,2024-11-08,Email,Customer follow-up,Completed,CSM,false,true,249
00T000000042558,001000000002583,,2025-05-08,2025-05-03,Meeting,Product adoption review,Completed,CSM,false,true,232
00T000000042559,001000000000857,,2025-02-20,2025-02-20,QBR,Support check-in,Open,Support,false,false,362
00T000000042560,001000000003995,,2025-06-03,2025-05-31,QBR,Renewal planning,Completed,CSM,false,true,36
00T000000042561,001000000003995,,2025-04-28,2025-04-23,Renewal Review,Renewal planning,Completed,CSM,false,true,72
00T000000042562,001000000001864,,2025-09-14,2025-09-11,Call,Renewal planning,Completed,AE,false,false,77
00T000000042563,001000000002286,,2025-02-05,2025-02-04,Renewal Review,Renewal planning,Completed,CSM,false,true,398
00T000000042564,001000000004858,,2024-04-27,2024-04-22,Email,Product adoption review,Completed,AE,false,false,359
00T000000042565,001000000001147,,2025-03-26,2025-03-26,Meeting,Renewal planning,Completed,Support,false,false,201
00T000000042566,001000000001944,,2025-07-27,2025-07-27,QBR,Support check-in,Completed,SDR,false,false,-33
00T000000042567,001000000000589,,2024-08-28,2024-08-24,QBR,Customer follow-up,Completed,SDR,true,false,455
00T000000042568,001000000003735,,2024-11-02,2024-10-28,Renewal Review,Support check-in,Completed,CSM,false,true,162
00T000000042569,001000000004797,,2025-05-24,2025-05-19,Email,Renewal planning,Completed,SDR,true,false,4
00T000000042570,001000000000116,,2024-05-29,2024-05-24,Renewal Review,Renewal planning,Completed,SDR,false,false,316
00T000000042571,001000000001775,,2024-03-18,2024-03-17,Renewal Review,Customer follow-up,Open,CSM,false,true,388
00T000000042572,001000000000654,,2024-11-28,2024-11-26,QBR,Support check-in,Completed,CSM,false,true,265
00T000000042573,001000000003203,,2025-08-20,2025-08-16,QBR,Support check-in,Completed,CSM,false,true,153
00T000000042574,001000000002793,,2024-05-05,2024-05-05,Meeting,Customer follow-up,Completed,SDR,false,false,536
00T000000042575,001000000002955,,2024-05-07,2024-05-05,QBR,Customer follow-up,Completed,SDR,false,false,392
00T000000042576,001000000003718,,2024-01-18,2024-01-15,Email,Renewal planning,Completed,Support,false,false,535
00T000000042577,001000000000347,,2024-07-19,2024-07-19,Meeting,Product adoption review,Completed,AE,false,false,303
00T000000042578,001000000001572,,2024-09-10,2024-09-06,Renewal Review,Customer follow-up,Completed,Support,false,false,562
00T000000042579,001000000003675,,2025-09-25,2025-09-21,Renewal Review,Customer follow-up,Completed,AE,true,false,103
00T000000042580,001000000000053,,2025-01-11,2025-01-07,QBR,Support check-in,Completed,SDR,false,false,250
00T000000042581,001000000002227,,2024-05-25,2024-05-20,QBR,Support check-in,Completed,Support,false,false,496
00T000000042582,001000000003537,,2024-08-02,2024-07-30,Email,Customer follow-up,Completed,CSM,false,true,530
00T000000042583,001000000000047,,2024-05-01,2024-04-26,Email,Customer follow-up,Completed,CSM,false,true,387
00T000000042584,001000000000621,,2024-06-30,2024-06-30,Meeting,Support check-in,Completed,AE,false,false,338
00T000000042585,001000000000848,,2024-05-16,2024-05-15,Call,Support check-in,Completed,AE,false,false,485
00T000000042586,001000000000543,,2024-11-16,2024-11-11,Renewal Review,Customer follow-up,Completed,Support,false,false,206
00T000000042587,001000000004664,,2024-01-26,2024-01-22,Email,Customer follow-up,Completed,AE,false,false,453
00T000000042588,001000000002151,,2025-02-25,2025-02-23,Meeting,Support check-in,Completed,CSM,false,false,45
00T000000042589,001000000000147,,2025-06-25,2025-06-22,Meeting,Renewal planning,Completed,CSM,false,true,-67
