Id,AccountId,CreatedDate,ClosedDate,Status,Priority,Severity__c,Type,Resolution_Hours__c,Is_Escalated,Customer_Sentiment__c
500000000025820,001000000001535,2025-09-12,2025-09-16,Closed,Medium,Sev4,Billing,191,false,Positive
500000000025821,001000000000120,2025-07-30,2025-08-04,Closed,Medium,Sev4,Billing,6,false,Positive
500000000025822,001000000004798,2025-01-15,2025-01-29,Closed,Medium,Sev3,Bug,19,false,Positive
500000000025823,001000000002655,2025-08-30,2025-09-04,Closed,Medium,Sev4,Performance,63,false,Neutral
500000000025824,001000000001921,2025-06-06,2025-06-27,Closed,Medium,Sev4,Performance,71,false,Neutral
500000000025825,001000000003435,2024-01-03,2024-01-04,Closed,Medium,Sev3,Billing,70,false,Positive
500000000025826,001000000000053,2024-07-08,2024-07-09,Closed,High,Sev2,How-to,222,false,Negative
500000000025827,001000000001435,2024-07-30,,New,Medium,Sev4,Performance,,false,Neutral
500000000025828,001000000000196,2025-06-07,2025-06-23,Closed,Medium,Sev4,Billing,140,false,Positive
500000000025829,001000000004148,2024-07-17,2024-07-27,Closed,Medium,Sev4,How-to,52,false,Positive
500000000025830,001000000001439,2024-10-16,2024-11-05,Closed,Medium,Sev3,Bug,99,false,Neutral
500000000025831,001000000001106,2025-02-27,2025-03-03,Closed,Medium,Sev4,Integration,178,false,Neutral
500000000025832,001000000001228,2024-06-01,2024-06-12,Closed,Medium,Sev4,Performance,100,false,Neutral
500000000025833,001000000003318,2025-01-17,2025-02-06,Closed,Medium,Sev3,Billing,36,false,Neutral
500000000025834,001000000003424,2025-06-19,2025-06-20,Closed,Medium,Sev4,Integration,20,false,Positive
500000000025835,001000000003530,2024-03-10,,Working,Medium,Sev3,Bug,,false,Positive
500000000025836,001000000004059,2024-04-15,2024-05-01,Closed,Medium,Sev4,How-to,32,false,Neutral
500000000025837,001000000004077,2025-04-01,2025-04-18,Closed,Medium,Sev4,Performance,104,false,Neutral
500000000025838,001000000000157,2024-01-29,2024-02-07,Closed,High,Sev2,Integration,108,false,Neutral
500000000025839,001000000000544,2025-05-12,2025-05-16,Closed,Medium,Sev4,Performance,10,false,Positive
500000000025840,001000000002452,2025-03-03,2025-03-15,Closed,Medium,Sev4,Billing,90,false,Positive
500000000025841,001000000003108,2024-06-11,2024-07-01,Closed,Medium,Sev4,How-to,180,false,Positive
500000000025842,001000000002926,2025-07-17,,Working,Medium,Sev3,Integration,,false,Neutral
500000000025843,001000000002271,2024-05-01,2024-05-02,Closed,Medium,Sev3,How-to,79,false,Neutral
500000000025844,001000000004976,2024-07-07,2024-07-15,Closed,Medium,Sev3,Integration,67,false,Positive
500000000025845,001000000004844,2024-04-09,2024-04-15,Closed,Medium,Sev3,How-to,141,false,Neutral
500000000025846,001000000003399,2025-06-21,2025-07-04,Closed,Medium,Sev3,Billing,36,false,Positive
500000000025847,001000000004729,2024-07-10,2024-07-25,Closed,Medium,Sev4,Integration,203,false,Positive
500000000025848,001000000000114,2025-07-25,2025-07-27,Closed,High,Sev1,How-to,78,false,Negative
500000000025849,001000000004631,2024-04-24,2024-05-13,Closed,Medium,Sev4,Performance,22,false,Neutral
500000000025850,001000000001759,2025-02-09,2025-03-01,Closed,Medium,Sev4,Performance,226,false,Neutral
500000000025851,001000000004197,2024-01-12,2024-01-21,Closed,Medium,Sev4,Bug,80,false,Positive
500000000025852,001000000000863,2024-08-11,,Working,Medium,Sev3,How-to,,false,Positive
500000000025853,001000000003695,2024-05-25,2024-06-07,Closed,Medium,Sev3,How-to,51,false,Neutral
500000000025854,001000000002296,2024-03-06,,New,Medium,Sev4,Integration,,false,Neutral
500000000025855,001000000004053,2025-04-22,,New,Medium,Sev4,Performance,,false,Positive
500000000025856,001000000002404,2024-05-22,2024-06-03,Closed,Medium,Sev3,Billing,200,false,Positive
500000000025857,001000000004825,2024-01-31,2024-02-01,Closed,Medium,Sev3,Billing,28,false,Positive
500000000025858,001000000001302,2024-04-10,2024-04-28,Closed,Medium,Sev3,Bug,210,false,Neutral
500000000025859,001000000003298,2024-10-04,2024-10-08,Closed,Medium,Sev4,Integration,196,false,Positive
500000000025860,001000000002227,2025-03-08,2025-03-24,Closed,Medium,Sev4,Billing,237,false,Positive
500000000025861,001000000001390,2025-01-02,2025-01-19,Closed,Medium,Sev4,Billing,94,false,Neutral
500000000025862,001000000002082,2024-07-22,2024-07-27,Closed,Medium,Sev4,Bug,155,false,Neutral
500000000025863,001000000002382,2025-04-17,2025-04-26,Closed,Medium,Sev3,Integration,19,false,Neutral
500000000025864,001000000000725,2024-11-08,2024-11-11,Closed,Medium,Sev4,Integration,36,false,Neutral
500000000025865,001000000003839,2024-11-14,2024-12-05,Closed,Medium,Sev4,Bug,53,false,Positive
500000000025866,001000000002578,2025-01-09,2025-01-10,Closed,Medium,Sev4,Integration,58,false,Positive
500000000025867,001000000002477,2025-03-09,2025-03-19,Closed,Medium,Sev3,How-to,44,false,Neutral
500000000025868,001000000002025,2025-09-11,,Working,Medium,Sev4,Integration,,false,Neutral
500000000025869,001000000003666,2024-04-27,2024-05-16,Closed,Medium,Sev3,How-to,66,false,Neutral
500000000025870,001000000000809,2025-05-29,2025-06-13,Closed,Medium,Sev4,Performance,115,false,Neutral
500000000025871,001000000000871,2025-06-26,2025-06-27,Closed,Medium,Sev3,Performance,218,false,Positive
500000000025872,001000000004476,2025-07-09,2025-07-15,Closed,Medium,Sev3,Performance,203,false,Neutral
500000000025873,001000000002179,2024-06-01,2024-06-10,Closed,Medium,Sev4,How-to,145,false,Positive
500000000025874,001000000003779,2024-04-27,2024-04-28,Closed,Medium,Sev3,Performance,98,false,Positive
500000000025875,001000000001242,2024-05-11,,Working,Medium,Sev4,Bug,,false,Neutral
500000000025876,001000000003562,2025-06-10,2025-06-11,Closed,Medium,Sev3,Integration,88,false,Neutral
500000000025877,001000000000233,2024-05-30,,Working,Medium,Sev3,Billing,,false,Neutral
500000000025878,001000000000605,2025-07-21,2025-08-08,Closed,Medium,Sev3,Integration,106,false,Positive
500000000025879,001000000001242,2024-09-18,,Working,Medium,Sev4,Billing,,false,Neutral
500000000025880,001000000000213,2025-03-31,2025-04-05,Closed,Medium,Sev3,Integration,216,false,Positive
500000000025881,001000000004101,2024-07-26,2024-08-06,Closed,Medium,Sev3,Billing,201,false,Positive
500000000025882,001000000004787,2024-01-03,2024-01-16,Closed,Medium,Sev3,Bug,214,false,Neutral
500000000025883,001000000003636,2025-05-18,2025-05-21,Closed,Medium,Sev3,Bug,32,false,Positive
500000000025884,001000000002013,2024-06-30,2024-07-05,Closed,Medium,Sev3,Performance,237,false,Positive
500000000025885,001000000003924,2024-07-19,2024-07-22,Closed,Medium,Sev4,Integration,130,false,Neutral
500000000025886,001000000001875,2024-04-15,2024-04-17,Closed,Medium,Sev4,Performance,161,false,Positive
500000000025887,001000000001177,2024-01-15,2024-02-03,Closed,Medium,Sev4,Integration,13,false,Neutral
500000000025888,001000000002687,2024-05-09,2024-05-26,Closed,Medium,Sev4,Bug,152,false,Positive
500000000025889,001000000003701,2025-02-22,2025-03-08,Closed,Medium,Sev3,Billing,198,false,Positive
500000000025890,001000000003606,2024-12-18,2025-01-06,Closed,Medium,Sev3,Billing,180,false,Positive
500000000025891,001000000002041,2025-04-05,2025-04-07,Closed,Medium,Sev4,Bug,73,false,Neutral
500000000025892,001000000002894,2025-07-24,2025-08-14,Closed,Medium,Sev4,Billing,225,false,Neutral
500000000025893,001000000004974,2024-04-18,,Working,Medium,Sev3,Bug,,false,Positive
500000000025894,001000000004642,2025-07-15,2025-07-26,Closed,Medium,Sev3,How-to,167,false,Neutral
500000000025895,001000000000163,2024-10-02,2024-10-07,Closed,High,Sev1,Bug,215,false,Neutral
500000000025896,001000000000681,2024-08-20,2024-08-22,Closed,Medium,Sev4,Performance,47,false,Positive
500000000025897,001000000001945,2024-05-24,,New,Medium,Sev4,How-to,,false,Positive
500000000025898,001000000003066,2025-09-13,2025-10-04,Closed,Medium,Sev3,Performance,74,false,Neutral
500000000025899,001000000002512,2024-03-29,2024-04-10,Closed,Medium,Sev4,Integration,174,false,Positive
500000000025900,001000000004621,2024-08-24,2024-09-08,Closed,Medium,Sev4,Bug,108,false,Positive
500000000025901,001000000002170,2025-06-17,2025-07-08,Closed,Medium,Sev3,Performance,15,false,Positive
500000000025902,001000000000738,2024-07-08,2024-07-16,Closed,Medium,Sev4,Billing,201,false,Positive
500000000025903,001000000003253,2024-02-19,2024-02-29,Closed,Medium,Sev3,Integration,214,false,Neutral
500000000025904,001000000000954,2025-07-30,2025-07-31,Closed,Medium,Sev4,Billing,203,false,Positive
500000000025905,001000000001929,2024-10-24,2024-10-27,Closed,Medium,Sev4,How-to,172,false,Positive
500000000025906,001000000002322,2024-04-26,,New,Medium,Sev4,How-to,,false,Positive
500000000025907,001000000002267,2024-04-23,,Working,Medium,Sev3,Performance,,false,Neutral
500000000025908,001000000004790,2024-04-04,2024-04-23,Closed,Medium,Sev4,How-to,18,false,Neutral
500000000025909,001000000004098,2025-04-03,2025-04-06,Closed,Medium,Sev4,How-to,43,false,Positive
500000000025910,001000000000264,2024-07-02,2024-07-16,Closed,High,Sev1,Integration,177,false,Neutral
500000000025911,001000000004566,2024-02-07,2024-02-14,Closed,Medium,Sev4,Integration,69,false,Neutral
500000000025912,001000000000583,2024-07-05,2024-07-11,Closed,Medium,Sev4,Billing,172,false,Positive
500000000025913,001000000004476,2024-05-23,2024-06-08,Closed,Medium,Sev3,Performance,63,false,Positive
500000000025914,001000000002754,2024-09-29,2024-10-13,Closed,Medium,Sev3,Bug,183,false,Positive
500000000025915,001000000002612,2024-01-22,2024-02-10,Closed,Medium,Sev3,How-to,50,false,Neutral
500000000025916,001000000003236,2025-04-03,2025-04-22,Closed,Medium,Sev4,Integration,229,false,Neutral
500000000025917,001000000001235,2025-03-14,2025-04-04,Closed,Medium,Sev3,Performance,109,false,Positive
500000000025918,001000000004371,2024-05-19,2024-05-22,Closed,Medium,Sev3,Billing,119,false,Positive
500000000025919,001000000004855,2024-07-27,2024-08-08,Closed,Medium,Sev4,Performance,7,false,Neutral
500000000025920,001000000000813,2024-07-06,2024-07-22,Closed,Medium,Sev4,Integration,96,false,Positive
500000000025921,001000000002403,2025-08-13,2025-08-28,Closed,Medium,Sev4,Bug,203,false,Positive
500000000025922,001000000003872,2024-06-01,2024-06-22,Closed,Medium,Sev3,Billing,32,false,Positive
500000000025923,001000000001528,2025-08-16,,Working,Medium,Sev3,Integration,,false,Positive
500000000025924,001000000003107,2025-02-21,,Working,Medium,Sev3,Integration,,false,Neutral
500000000025925,001000000001497,2024-03-07,2024-03-09,Closed,Medium,Sev3,Performance,25,false,Neutral
500000000025926,001000000004865,2025-06-30,,New,Medium,Sev4,Billing,,false,Positive
500000000025927,001000000002671,2025-01-23,2025-02-04,Closed,Medium,Sev3,How-to,66,false,Neutral
500000000025928,001000000000913,2024-02-17,2024-03-04,Closed,Medium,Sev3,Bug,194,false,Positive
500000000025929,001000000002670,2025-06-22,2025-07-03,Closed,Medium,Sev3,Performance,68,false,Positive
500000000025930,001000000003455,2024-11-22,2024-12-09,Closed,Medium,Sev3,How-to,118,false,Positive
500000000025931,001000000003205,2024-07-19,2024-08-03,Closed,Medium,Sev3,Performance,184,false,Positive
500000000025932,001000000000280,2024-11-18,2024-11-29,Closed,Medium,Sev4,Performance,239,false,Positive
500000000025933,001000000000441,2024-08-07,2024-08-09,Closed,Medium,Sev4,Billing,129,false,Neutral
500000000025934,001000000000756,2024-09-15,2024-10-01,Closed,Medium,Sev3,How-to,232,false,Positive
500000000025935,001000000004472,2024-06-15,2024-06-20,Closed,Medium,Sev3,Performance,84,false,Neutral
500000000025936,001000000003085,2024-08-26,,Working,Medium,Sev3,Bug,,false,Neutral
500000000025937,001000000002717,2025-06-07,2025-06-24,Closed,Medium,Sev3,Bug,192,false,Neutral
500000000025938,001000000003194,2024-11-10,2024-11-27,Closed,Medium,Sev3,Performance,118,false,Positive
500000000025939,001000000003965,2025-07-03,,Working,Medium,Sev4,How-to,,false,Neutral
500000000025940,001000000003472,2025-01-26,2025-01-31,Closed,Medium,Sev3,How-to,180,false,Neutral
500000000025941,001000000004792,2025-09-30,2025-10-09,Closed,Medium,Sev3,Bug,220,false,Positive
500000000025942,001000000001920,2025-06-07,,New,Medium,Sev3,How-to,,false,Positive
500000000025943,001000000004056,2025-08-11,,New,Medium,Sev3,How-to,,false,Positive
500000000025944,001000000000345,2024-06-10,2024-06-12,Closed,High,Sev2,Billing,30,false,Negative
500000000025945,001000000002188,2024-04-28,2024-04-29,Closed,Medium,Sev4,Integration,56,false,Positive
500000000025946,001000000001721,2024-06-05,2024-06-07,Closed,High,Sev2,Bug,110,false,Neutral
500000000025947,001000000001239,2024-08-14,2024-08-30,Closed,Medium,Sev4,Bug,60,false,Positive
500000000025948,001000000001663,2025-08-07,2025-08-19,Closed,Medium,Sev3,Integration,69,false,Positive
500000000025949,001000000003135,2025-02-19,2025-03-08,Closed,Medium,Sev3,How-to,116,false,Positive
500000000025950,001000000003172,2024-08-13,2024-09-01,Closed,Medium,Sev3,Bug,68,false,Positive
500000000025951,001000000001921,2024-11-11,2024-11-30,Closed,Medium,Sev3,Integration,45,false,Neutral
500000000025952,001000000000266,2024-07-07,2024-07-12,Closed,Medium,Sev3,Integration,226,false,Positive
500000000025953,001000000002150,2024-05-25,2024-06-13,Closed,Medium,Sev4,Bug,145,false,Positive
500000000025954,001000000003028,2025-01-11,2025-01-22,Closed,Medium,Sev3,Billing,67,false,Neutral
500000000025955,001000000003024,2024-11-15,2024-11-30,Closed,Medium,Sev3,Integration,161,false,Positive
500000000025956,001000000002195,2025-03-28,2025-04-01,Closed,Medium,Sev3,Integration,23,false,Positive
500000000025957,001000000002634,2024-03-20,2024-03-29,Closed,Medium,Sev3,Performance,19,false,Positive
500000000025958,001000000003182,2025-06-10,2025-06-25,Closed,Medium,Sev3,How-to,112,false,Positive
500000000025959,001000000004791,2024-04-14,2024-04-30,Closed,Medium,Sev4,How-to,98,false,Neutral
500000000025960,001000000000566,2024-08-31,2024-09-15,Closed,Medium,Sev4,Performance,226,false,Positive
500000000025961,001000000004452,2024-10-11,2024-10-13,Closed,Medium,Sev4,Integration,190,false,Positive
500000000025962,001000000003629,2024-07-03,2024-07-08,Closed,Medium,Sev4,How-to,60,false,Positive
500000000025963,001000000004574,2024-10-31,,Working,Medium,Sev4,Bug,,false,Positive
500000000025964,001000000001535,2024-11-18,2024-11-23,Closed,Medium,Sev3,Bug,76,false,Neutral
500000000025965,001000000002929,2024-08-12,2024-09-02,Closed,Medium,Sev4,Integration,173,false,Neutral
500000000025966,001000000000135,2025-06-23,2025-06-27,Closed,Medium,Sev3,How-to,7,false,Positive
500000000025967,001000000000732,2024-03-01,2024-03-15,Closed,Medium,Sev3,Bug,82,false,Positive
500000000025968,001000000004029,2024-04-29,2024-05-15,Closed,Medium,Sev3,Performance,240,false,Positive
500000000025969,001000000001500,2025-01-13,2025-01-23,Closed,Medium,Sev4,Bug,99,false,Neutral
500000000025970,001000000003753,2024-11-25,2024-12-12,Closed,Medium,Sev4,Integration,53,false,Positive
500000000025971,001000000002106,2025-03-15,2025-03-22,Closed,Medium,Sev4,Integration,144,false,Neutral
500000000025972,001000000000070,2024-09-04,2024-09-06,Closed,Medium,Sev4,Billing,182,false,Positive
500000000025973,001000000001845,2025-01-07,2025-01-10,Closed,Medium,Sev3,Billing,107,false,Positive
500000000025974,001000000004182,2024-02-28,,Working,Medium,Sev3,Bug,,false,Neutral
500000000025975,001000000002199,2024-02-21,,Working,Medium,Sev4,Billing,,false,Neutral
500000000025976,001000000003501,2024-12-12,2024-12-14,Closed,Medium,Sev3,Performance,229,false,Neutral
500000000025977,001000000002492,2024-01-08,2024-01-21,Closed,Medium,Sev4,Integration,103,false,Neutral
500000000025978,001000000002500,2024-01-22,2024-02-02,Closed,Medium,Sev3,Bug,110,false,Neutral
500000000025979,001000000000297,2025-08-17,,New,Medium,Sev4,Billing,,false,Positive
500000000025980,001000000000214,2024-04-21,2024-04-29,Closed,Medium,Sev4,Performance,198,false,Positive
500000000025981,001000000003244,2025-05-16,,Working,Medium,Sev3,Billing,,false,Positive
500000000025982,001000000004783,2025-06-21,,Working,Medium,Sev3,Bug,,false,Neutral
500000000025983,001000000003305,2024-02-10,2024-02-19,Closed,Medium,Sev4,Bug,155,false,Neutral
500000000025984,001000000002111,2025-09-08,2025-09-24,Closed,Medium,Sev4,How-to,161,false,Positive
500000000025985,001000000003378,2025-02-07,2025-02-14,Closed,Medium,Sev3,How-to,134,false,Positive
500000000025986,001000000004170,2024-08-27,2024-09-04,Closed,Medium,Sev3,Performance,193,false,Neutral
500000000025987,001000000000417,2025-01-17,2025-01-20,Closed,Medium,Sev3,Performance,146,false,Positive
500000000025988,001000000001227,2025-08-12,2025-08-21,Closed,Medium,Sev4,Integration,144,false,Positive
500000000025989,001000000001132,2024-08-29,2024-09-10,Closed,Medium,Sev4,Performance,204,false,Neutral
500000000025990,001000000002183,2025-09-23,2025-10-12,Closed,Medium,Sev3,Bug,164,false,Neutral
500000000025991,001000000001339,2024-12-29,2025-01-14,Closed,Medium,Sev4,Bug,96,false,Positive
500000000025992,001000000004350,2024-07-06,2024-07-27,Closed,Medium,Sev3,How-to,229,false,Positive
500000000025993,001000000000316,2024-11-09,2024-11-29,Closed,Medium,Sev4,How-to,120,false,Positive
500000000025994,001000000000962,2025-06-01,2025-06-18,Closed,Medium,Sev4,Integration,102,false,Neutral
500000000025995,001000000003843,2025-02-18,2025-03-06,Closed,Medium,Sev3,Bug,7,false,Positive
500000000025996,001000000000720,2025-01-24,2025-01-28,Closed,Medium,Sev4,Bug,7,false,Positive
500000000025997,001000000001935,2024-01-06,2024-01-16,Closed,Medium,Sev4,How-to,69,false,Positive
